Time,Source,Destination,Protocol,Length
2024-11-15 09:33:17.281804,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.283967,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:17.363247,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.382375,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.382375,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.383614,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:17.426546,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.428135,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.429345,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:17.527141,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.539946,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.539946,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.541368,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:17.591809,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.635365,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.637124,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:17.683657,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.684899,192.168.1.34,146.75.122.172,6,74
2024-11-15 09:33:17.782080,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.782080,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.783673,192.168.1.34,146.75.122.172,6,74
2024-11-15 09:33:17.827896,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.829709,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:17.905870,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.907622,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:17.927181,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.927181,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:17.928493,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:17.974153,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.030933,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:18.051430,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.071261,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.071261,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.073370,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:18.174285,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.174285,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.175923,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:18.215493,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.215493,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.216596,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:18.252638,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.296739,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:18.318514,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.318514,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.319390,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:18.359795,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.359795,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.360440,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:18.440406,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.440406,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.441606,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:18.462483,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.463055,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:18.506755,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.506755,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.507347,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:18.585183,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.585183,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.586498,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:18.648980,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.650136,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:18.650221,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.650688,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:18.680088,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.681099,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:18.728673,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.779336,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:18.793213,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.799457,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.801408,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:18.824232,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.872247,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:18.922127,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.944358,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.944358,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:18.946018,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:19.015392,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.059320,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:19.088649,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.090701,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:19.091031,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.092446,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:19.116627,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.118702,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:19.202190,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.202190,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.203730,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:19.234459,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.235714,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:19.262453,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.307678,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:19.347446,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.348413,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:19.378755,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.379545,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:19.450927,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.452623,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:19.491300,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.492786,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:19.520367,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.521335,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:19.522125,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.523041,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:19.563169,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.564721,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:19.596239,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.650324,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:19.665923,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.707461,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.709589,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:19.793186,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.837354,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:19.853037,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.853037,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.854463,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:19.886251,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.929592,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:19.980744,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.995778,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:19.997112,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:19.997193,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.039284,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:20.044441,192.168.1.34,218.248.114.193,17,74
2024-11-15 09:33:20.050657,192.168.1.34,218.248.114.193,17,74
2024-11-15 09:33:20.073873,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.073873,218.248.114.193,192.168.1.34,17,90
2024-11-15 09:33:20.091552,192.168.1.34,142.250.206.164,17,1292
2024-11-15 09:33:20.092242,192.168.1.34,142.250.206.164,17,1292
2024-11-15 09:33:20.093004,192.168.1.34,142.250.206.164,17,122
2024-11-15 09:33:20.097833,218.248.114.193,192.168.1.34,17,99
2024-11-15 09:33:20.098364,192.168.1.34,218.248.114.193,1,127
2024-11-15 09:33:20.117662,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:20.121715,142.250.206.164,192.168.1.34,17,82
2024-11-15 09:33:20.121715,142.250.206.164,192.168.1.34,17,1292
2024-11-15 09:33:20.121715,142.250.206.164,192.168.1.34,17,1292
2024-11-15 09:33:20.133693,192.168.1.34,142.250.206.164,17,1292
2024-11-15 09:33:20.140765,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.140765,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.141610,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:20.163994,192.168.1.34,142.250.206.164,17,79
2024-11-15 09:33:20.182300,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.193861,142.250.206.164,192.168.1.34,17,1292
2024-11-15 09:33:20.193861,142.250.206.164,192.168.1.34,17,1292
2024-11-15 09:33:20.193861,142.250.206.164,192.168.1.34,17,852
2024-11-15 09:33:20.193861,142.250.206.164,192.168.1.34,17,83
2024-11-15 09:33:20.196360,192.168.1.34,142.250.206.164,17,81
2024-11-15 09:33:20.196863,192.168.1.34,142.250.206.164,17,83
2024-11-15 09:33:20.225573,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:20.244197,142.250.206.164,192.168.1.34,17,1292
2024-11-15 09:33:20.245902,192.168.1.34,142.250.206.164,17,213
2024-11-15 09:33:20.260770,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.275551,142.250.206.164,192.168.1.34,17,163
2024-11-15 09:33:20.276985,192.168.1.34,142.250.206.164,17,75
2024-11-15 09:33:20.284034,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.284034,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.285002,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:20.300791,142.250.206.164,192.168.1.34,17,66
2024-11-15 09:33:20.325700,142.250.206.164,192.168.1.34,17,1292
2024-11-15 09:33:20.327111,192.168.1.34,142.250.206.164,17,75
2024-11-15 09:33:20.367968,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.367968,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.369528,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:20.427863,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.427863,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.429231,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:20.460027,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.503669,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:20.512614,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.566199,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:20.572410,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.572410,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.573780,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:20.648143,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.650297,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:20.709473,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.709473,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.712110,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:20.731681,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.734113,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:20.734311,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.735308,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:20.778455,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.780363,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:20.801967,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.859894,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:20.877482,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.884638,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.886258,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:20.923871,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:20.968239,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:21.003488,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.029479,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.030911,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:21.111408,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.111408,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.114374,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:21.172288,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.173985,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:21.257567,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.258851,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:21.317334,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.318995,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:21.402352,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.403282,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:21.424123,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.466396,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:21.468694,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.512797,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:21.545972,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.591100,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:21.609262,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.653166,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:21.655635,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.655635,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.657061,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:21.733926,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.779187,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:21.794158,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.814092,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.814092,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:21.815889,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:22.020658,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.020658,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.020658,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.020658,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.022810,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:22.225642,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.225642,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.225642,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.225642,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.227480,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:22.238579,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.240007,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.240447,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:22.432336,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.432336,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.432336,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.434535,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:22.434659,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.435609,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:22.446948,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.446948,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.448002,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:22.635772,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.635772,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.635772,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.635772,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.638361,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:22.651352,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.652876,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.653885,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:22.841117,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.841117,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.841117,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.841117,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.842852,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:22.855966,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.855966,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:22.856802,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:23.045178,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.045178,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.045178,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.045178,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.046955,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:23.080379,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.081040,192.168.1.34,146.75.122.172,6,74
2024-11-15 09:33:23.249018,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.249018,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.249018,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.249018,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.250135,192.168.1.34,146.75.122.172,6,74
2024-11-15 09:33:23.299625,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.300511,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:23.393816,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.395640,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:23.402207,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.402207,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.402883,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:23.443915,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.488772,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:23.538720,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.555933,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.557451,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:23.557547,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.612736,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:23.632467,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.632467,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.634064,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:23.700108,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.700108,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.702382,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:23.755978,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.776553,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.776553,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.777649,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:23.822990,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.846534,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.846534,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.847521,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:23.919344,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.920904,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.922281,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:23.991223,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.991223,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:23.993389,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:24.015162,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.015162,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.016499,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:24.065226,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.065226,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.066685,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:24.100322,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.136460,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.136460,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.137758,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:24.158250,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.160107,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.160825,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:24.209730,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.209730,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.210531,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:24.281117,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.281117,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.282222,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:24.303984,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.303984,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.305510,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:24.338045,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.356608,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.358279,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:24.425846,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.425846,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.427992,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:24.447858,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.449361,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:24.501356,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.501356,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.503313,192.168.1.34,146.75.122.172,6,74
2024-11-15 09:33:24.571138,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.571138,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.573321,192.168.1.34,146.75.122.172,6,74
2024-11-15 09:33:24.607372,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.609036,192.168.1.34,146.75.122.172,6,74
2024-11-15 09:33:24.645363,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.646622,192.168.1.34,146.75.122.172,6,74
2024-11-15 09:33:24.668034,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.669185,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:24.752553,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.754886,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:24.789847,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.792459,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:24.807540,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.809692,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:24.810823,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.855380,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:24.897788,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.935909,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.937554,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:24.954753,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:24.998131,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:25.001413,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:25.080604,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.415129,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.415129,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.417440,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:39:14.434412,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.434412,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.437235,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:39:14.496758,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.498764,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.500441,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:39:14.529029,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.529029,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.531246,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:39:14.560254,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.560254,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.562639,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:39:14.581085,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.581085,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:39:14.582158,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:39:14.644024,146.75.122.172,192.168.1.34,6,1466
